Segment,Sector,Issuer Name,ISIN,Sedol,Security Type,MiFIR Identifier,Currency,Trading Parameter Code,Price Tick Table ID,Country of Register,Mnemonic,Short Name,Long Name,Professional Investor Only,EMS,Max Spread Floor,Max Spread Perc.,ADT / PTS (EU),ADT / PTS (UK),Issuer Version Start Date
SSMM,SSC5,FORTERRA PLC,GB00BYYW3C20,BYYW3C2,DE,SHRS,GBX,TP_27,TM_45,GB,FORT,FORTERRA,ORD 1P,N,7500.0,3.0,10.0,377445.0,2795956.0,22/06/2020
SSMM,SSC5,HARWORTH GROUP PLC,GB00BYZJ7G42,BYZJ7G4,DE,SHRS,GBX,TP_27,TM_44,GB,HWG,HARWORTH GP,ORD 10P,N,3000.0,3.0,10.0,31054.0,540771.0,23/12/2019
SSMM,SSC5,MOTORPOINT GROUP PLC,GB00BD0SFR60,BD0SFR6,DE,SHRS,GBX,TP_27,TM_44,GB,MOTR,MOTORPOINT,ORD 1P,N,1500.0,3.0,10.0,3958.0,239955.0,15/08/2017
SSMM,SSC5,KENMARE RESOURCES PLC,IE00BDC5DG00,BDC5DH1,IE,SHRS,GBX,TP_27,TM_45,IE,KMR,KENMARE RES.,ORD EUR0.001 (CDI),N,2000.0,3.0,10.0,59195.0,881478.0,15/03/2021
SSMM,SSC5,NEWRIVER REIT PLC,GB00BD7XPJ64,BD7XPJ6,DE,SHRS,GBX,TP_27,TM_45,GB,NRR,NEWRIVER REIT,ORD 1P,N,15000.0,3.0,10.0,55438.0,1530624.0,21/09/2020
SSMM,SSC5,HOLLYWOOD BOWL GROUP PLC,GB00BD0NVK62,BD0NVK6,DE,SHRS,GBX,TP_27,TM_45,GB,BOWL,HOLLYWOOD BWL,ORD 1P,N,3000.0,3.0,10.0,155604.0,976406.0,24/10/2017
SSMM,SSC5,ECOFIN GLBL UTIL & INF TST PLC,GB00BD3V4641,BD3V464,DE,SHRS,GBX,TP_27,TM_44,GB,EGL,ECOFIN GLOBAL,ORD 1P,N,3000.0,3.0,10.0,0.0,487173.0,21/09/2020
SSMM,SSC5,LUCECO PLC,GB00BZC0LP49,BZC0LP4,DE,SHRS,GBX,TP_27,TM_45,GB,LUCE,LUCECO,ORD GBP0.0005,N,5000.0,3.0,10.0,104428.0,1371767.0,24/06/2019
SSMM,SSC5,CIVITAS SOCIAL HOUSING PLC,GB00BD8HBD32,BD8HBD3,DE,SHRS,GBX,TP_27,TM_45,GB,CSH,CIVITAS SOCIAL,ORD 1P,N,20000.0,3.0,10.0,143930.0,4447750.0,20/09/2021
SSMM,SSC5,XPS PENSIONS GROUP PLC,GB00BDDN1T20,BDDN1T2,DE,SHRS,GBX,TP_27,TM_44,GB,XPS,XPS PENSIONS,ORD GBP0.0005,N,5000.0,3.0,10.0,14239.0,770601.0,21/03/2022
SSMM,SSC5,UP GLOBAL SOURCING HOLDINGS PLC,GB00BYX7MG58,BYX7MG5,DE,SHRS,GBX,TP_27,TM_44,GB,UPGS,UP GLOBAL,ORDS 0.25P,N,5000.0,3.0,10.0,9192.0,330766.0,21/06/2021
SSMM,SSC5,MEDICA GROUP PLC,GB00BYV24996,BYV2499,DE,SHRS,GBX,TP_27,TM_44,GB,MGP,MEDICA GROUP P.,ORD 0.2P,N,3000.0,3.0,10.0,2214.0,305163.0,24/09/2018
SSMM,SSC5,TEN ENTERTAINMENT GROUP PLC,GB00BF020D33,BF020D3,DE,SHRS,GBX,TP_27,TM_44,GB,TEG,TEN ENT GRP,ORD 1P,N,2000.0,3.0,10.0,7063.0,342013.0,21/03/2022
SSMM,SSC5,ALFA FINANCIAL SOFTWARE HOLDINGS PL,GB00BDHXPG30,BDHXPG3,DE,SHRS,GBX,TP_27,TM_44,GB,ALFA,ALFA FIN,ORD 0.1P,N,10000.0,3.0,10.0,15023.0,451360.0,16/03/2020
SSMM,SSC5,PRS REIT (THE) PLC,GB00BF01NH51,BF01NH5,DE,SHRS,GBX,TP_27,TM_45,GB,PRSR,PRS REIT,ORD 1P,N,15000.0,3.0,10.0,76116.0,1732669.0,21/06/2021
SSMM,SSC5,TRIPLE POINT SOCIAL HOUSING REIT PL,GB00BF0P7H59,BF0P7H5,DE,SHRS,GBX,TP_27,TM_45,GB,SOHO,TRIPLE PNT SOC,ORD 1P,N,10000.0,3.0,10.0,18486.0,1082270.0,21/03/2022
SSMM,SSC5,BAKKAVOR GROUP PLC,GB00BF8J3Z99,BF8J3Z9,DE,SHRS,GBX,TP_27,TM_45,GB,BAKK,BAKKAVOR,ORD 2P,N,5000.0,3.0,10.0,11079.0,434506.0,22/06/2020
SSMM,SSC5,SABRE INSURANCE GROUP PLC,GB00BYWVDP49,BYWVDP4,DE,SHRS,GBX,TP_27,TM_45,GB,SBRE,SABRE INSUR,ORD GBP0.001P,N,7500.0,3.0,10.0,137532.0,1932218.0,21/06/2021
SSMM,SSC5,AUGMENTUM FINTECH PLC,GB00BG12XV81,BG12XV8,DE,SHRS,GBX,TP_27,TM_44,GB,AUGM,AUGMENTUM FINT.,ORD GBP0.01,N,10000.0,3.0,10.0,8434.0,545678.0,22/06/2020
SSMM,SSC5,UTILICO EMERGING MARKETS TRUST PLC,GB00BD45S967,BD45S96,DE,SHRS,GBX,TP_27,TM_44,GB,UEM,UTILICO EM.MKTS,ORD 1P,N,3000.0,3.0,10.0,1528.0,759997.0,03/04/2018
SSMM,SSC5,BAILLIE GIFFORD SHIN NIPPON PLC,GB00BFXYH242,BFXYH24,DE,SHRS,GBX,TP_27,TM_45,GB,BGS,BAILL.G.SHIN.,ORD 2P,N,7500.0,3.0,10.0,8273.0,2012319.0,21/03/2022
SSMM,SSC5,ASHOKA INDIA EQUITY INVESTMENT TRUS,GB00BF50VS41,BF50VS4,DE,SHRS,GBX,TP_27,TM_44,GB,AIE,ASHOKA INDIA E.,ORD 1P,N,2000.0,3.0,10.0,1928.0,474032.0,21/03/2022
SSMM,SSC5,M&G CREDIT INCOME INVESTMENT TRUST,GB00BFYYL325,BFYYL32,DE,SHRS,GBX,TP_27,TM_44,GB,MGCI,M&G CREDIT INC.,ORD 1P,N,10000.0,3.0,10.0,17929.0,364218.0,22/06/2020
SSMM,SSC5,JPMORGAN UK SMALLER CO. INV TST PLC,GB00BF7L8P11,BF7L8P1,DE,SHRS,GBX,TP_27,TM_44,GB,JMI,JPMORG.UK SMALL,ORD 5P,N,1500.0,3.0,10.0,22079.0,760583.0,22/09/2021
SSMM,SSC5,DWF GROUP PLC,GB00BJMD6M39,BJMD6M3,DE,SHRS,GBX,TP_27,TM_44,GB,DWF,DWF GROUP,ORD 1P,N,5000.0,3.0,10.0,10827.0,442976.0,22/03/2021
SSMM,SSC5,EUROPEAN ASSETS TRUST PLC,GB00BHJVQ590,BHJVQ59,DE,SHRS,GBX,TP_27,TM_44,GB,EAT,EUROPEAN ASSETS,ORD GBP0.10,N,15000.0,3.0,10.0,6070.0,838640.0,24/06/2019
SSMM,SSC5,NORTH AMERICAN INCOME TST (THE) PLC,GB00BJ00Z303,BJ00Z30,DE,SHRS,GBX,TP_27,TM_44,GB,NAIT,NORTH AMERICAN,ORD 5P,N,2000.0,3.0,10.0,4403.0,702599.0,21/12/2020
SSMM,SSC5,TARGET HEALTHCARE REIT PLC,GB00BJGTLF51,BJGTLF5,DE,SHRS,GBX,TP_27,TM_45,GB,THRL,TARGET HEALTHC.,ORD 1P,N,15000.0,3.0,10.0,12386395.0,2084196.0,30/09/2019
SSMM,SSC5,APTITUDE SOFTWARE GROUP PLC,GB00BJV2F804,BJV2F80,DE,SHRS,GBX,TP_27,TM_44,GB,APTD,APTITUDE,ORD 7 1/3P,N,1500.0,3.0,10.0,27063.0,458413.0,24/09/2019
SSMM,SSC5,GALLIFORD TRY HOLDINGS PLC,GB00BKY40Q38,BKY40Q3,DE,SHRS,GBX,TP_27,TM_45,GB,GFRD,GALLIFORD TRY,ORD 50P,N,5000.0,3.0,10.0,65870.0,783359.0,22/06/2020
SSMM,SSC5,CAPITAL & REGIONAL PLC,GB00BL6XZ716,BL6XZ71,DE,SHRS,GBX,TP_27,TM_44,GB,CAL,CAP.&REG.,ORD 10P,N,5000.0,3.0,10.0,620.0,53508.0,20/09/2021
SSMM,SSC5,KEYSTONE POSITIVE CHANGE IT PLC,GB00BK96BB68,BK96BB6,DE,SHRS,GBX,TP_27,TM_45,GB,KPC,KEYSTONE POS.,ORD 10P,N,1500.0,3.0,10.0,2350.0,1173108.0,21/03/2022
SSMM,SSC5,HYVE GROUP PLC,GB00BKP36R26,BKP36R2,DE,SHRS,GBX,TP_27,TM_45,GB,HYVE,HYVE GRP.,ORD 10P,N,7500.0,3.0,10.0,108239.0,1875717.0,22/06/2020
SSMM,SSC5,SAGA PLC,GB00BMX64W89,BMX64W8,DE,SHRS,GBX,TP_27,TM_46,GB,SAGA,SAGA,ORD 15P,N,10000.0,3.0,10.0,1200120.0,5466117.0,13/10/2020
SSMM,SSC5,BAILLIE GIFFORD EUROPEAN GROWTH TRU,GB00BMC7T380,BMC7T38,DE,SHRS,GBX,TP_27,TM_45,GB,BGEU,BAILLIE GEU,ORD 2.5P,N,10000.0,3.0,10.0,12760.0,1697011.0,01/02/2021
SSMM,SSC5,WICKES GROUP PLC,GB00BL6C2002,BL6C200,DE,SHRS,GBX,TP_27,TM_46,GB,WIX,WICKES GROUP P.,ORD GBP0.10,N,10000.0,3.0,10.0,2907106.0,5466633.0,20/09/2021
SSMM,SSC5,MADE.COM GROUP PLC,GB00BNXM7M46,BNXM7M4,DE,SHRS,GBX,TP_27,TM_45,GB,MADE,MADE.COM,ORD GBP0.0001,N,5000.0,3.0,10.0,283442.0,2428643.0,20/09/2021
SSMM,SSC5,SERAPHIM SPACE INVESTMENT TRUST PLC,GB00BKPG0138,BKPG013,DE,SHRS,GBX,TP_27,TM_45,GB,SSIT,SERAPHIM SP,ORD GBP0.01,N,5000.0,3.0,10.0,4309.0,606871.0,20/09/2021
SSMM,SSC5,RENEWI PLC,GB00BNR4T868,BNR4T86,DE,SHRS,GBX,TP_27,TM_45,GB,RWI,RENEWI PLC,ORD GBP1.00,N,3000.0,3.0,10.0,675592.0,2997653.0,19/07/2021
SSMM,SSC5,MONTANARO EUROPEAN SMALLER C.TSTPLC,GB00BM8H3X05,BM8H3X0,DE,SHRS,GBX,TP_27,TM_45,GB,MTE,MONTANARO,ORD 5P,N,5000.0,3.0,10.0,0.0,1726246.0,14/09/2021
SSMM,SSC5,W.A.G PAYMENT SOLUTIONS PLC,GB00BLGXWY71,BLGXWY7,DE,SHRS,GBX,TP_27,TM_45,GB,WPS,WAG PAYMENT,ORD 1P,N,7500.0,3.0,10.0,3896.0,1102704.0,21/03/2022
SSMM,SSC5,HOSTMORE PLC,GB00BMV9MD66,BMV9MD6,DE,SHRS,GBX,TP_27,TM_45,GB,MORE,HOSTMORE PLC,ORD GBP0.20,N,5000.0,3.0,10.0,2524.0,735459.0,21/03/2022
SSMM,SSC5,POD POINT GROUP HOLDINGS PLC,GB00BNDRD100,BNDRD10,DE,SHRS,GBX,TP_27,TM_46,GB,PODP,POD POINT,ORD GBP0.001,N,2000.0,3.0,10.0,9182.0,2293894.0,21/03/2022
SSMM,SSC5,PROCOOK GROUP PLC,GB00BNRR8331,BNRR833,DE,SHRS,GBX,TP_27,TM_44,GB,PROC,PROCOOK GRP,ORD 1P,N,3000.0,3.0,10.0,872.0,397455.0,21/03/2022
SSMM,SSC5,PETRA DIAMONDS LD,BMG702782084,BNYNCZ4,IE,SHRS,GBX,TP_27,TM_43,JE,PDL,PETRA DIAMONDS,ORD GBP0.0005 (DI),N,5000.0,3.0,10.0,6950.0,366743.0,21/03/2022
SSMM,SSC5,THE EUROPEAN SMALLER CO'S TST PLC,GB00BMCF8689,BMCF868,DE,SHRS,GBX,TP_27,TM_48,GB,ESCT,EUROPEAN SMALL.,ORD 1.5625P,N,2000.0,3.0,10.0,0.0,0.0,19/01/2022
SSMM,SSC6,INDEPENDENT INV TST PLC,GB0000811686,0081168,DE,SHRS,GBX,TP_27,TM_44,GB,IIT,IND.INV.TST,ORD 25P,N,750.0,3.0,10.0,0.0,181698.0,04/12/2017
SSMM,SSC6,ABRDN UK SMALL.CO'S GROWTH TST PLC,GB0002959582,0295958,DE,SHRS,GBX,TP_27,TM_45,GB,AUSC,ABRDN UK SMALL,ORD 25P,N,750.0,3.0,10.0,5603.0,1274734.0,28/10/2021
SSMM,SSC6,DUNEDIN INCOME GROWTH INV TST PLC,GB0003406096,0340609,DE,SHRS,GBX,TP_27,TM_44,GB,DIG,DUNEDIN INC.,ORD 25P,N,1500.0,3.0,10.0,2751.0,791273.0,15/08/2017
SSMM,SSC6,JPMORGAN CLAVERHOUSE IT PLC,GB0003422184,0342218,DE,SHRS,GBX,TP_27,TM_44,GB,JCH,JPMORGAN CLAV,ORD 25P,N,750.0,3.0,10.0,1031.0,619046.0,15/08/2017
SSMM,SSC6,BMO CAPITAL & INCOME INV TST PLC,GB0003463287,0346328,DE,SHRS,GBX,TP_27,TM_44,GB,BCI,BMO CAP & INC,ORD 25P,N,1000.0,3.0,10.0,2566.0,282980.0,12/11/2018
SSMM,SSC6,BROWN ADVISORY US SMALLER CO'S PLC,GB0003463402,0346340,DE,SHRS,GBX,TP_27,TM_44,GB,BASC,BROWN ADVISORY,ORD 25P,N,300.0,3.0,10.0,1876.0,475128.0,12/05/2021
SSMM,SSC6,TROY INCOME & GROWTH TRUST PLC,GB0003708665,0370866,DE,SHRS,GBX,TP_27,TM_44,GB,TIGT,TROY INCOME,ORD 25P,N,5000.0,3.0,10.0,344.0,578605.0,15/08/2017
SSMM,SSC6,GOODWIN PLC,GB0003781050,0378105,DE,SHRS,GBX,TP_27,TM_44,GB,GDWN,GOODWIN,ORD 10P,N,150.0,3.0,10.0,128.0,108090.0,23/12/2019
SSMM,SSC6,ARTEMIS ALPHA TRUST PLC,GB0004355946,0435594,DE,SHRS,GBX,TP_27,TM_44,GB,ATS,ARTEMIS ALPHA,ORD 1P,N,1000.0,3.0,10.0,0.0,311182.0,12/01/2018
SSMM,SSC6,INVESCO ASIA TRUST PLC,GB0004535307,0453530,DE,SHRS,GBX,TP_27,TM_44,GB,IAT,INVESCO ASIA,ORD 10P,N,1500.0,3.0,10.0,0.0,359323.0,15/08/2017
SSMM,SSC6,MARTIN CURRIE GLB PORTFOLIO TST PLC,GB0005372411,0537241,DE,SHRS,GBX,TP_27,TM_44,GB,MNP,MARTIN C.GLBL,ORD 5P,N,1000.0,3.0,10.0,263.0,577655.0,15/08/2017
SSMM,SSC6,MAJEDIE INV PLC,GB0005555221,0555522,DE,SHRS,GBX,TP_27,TM_44,GB,MAJE,MAJEDIE INV.,10P,N,1500.0,3.0,10.0,1037.0,197531.0,20/12/2021
SSMM,SSC6,MERCHANTS TRUST PLC,GB0005800072,0580007,DE,SHRS,GBX,TP_27,TM_45,GB,MRCH,MERCHANTS TST,ORD 25P,N,1000.0,3.0,10.0,4906.0,1173050.0,24/10/2017
SSMM,SSC6,ABRDN EQUITY INCOME TRUST PLC,GB0006039597,0603959,DE,SHRS,GBX,TP_27,TM_44,GB,AEI,ABRDN EQUITYINC,ORD 25P,N,1000.0,3.0,10.0,580853.0,404207.0,08/04/2022
SSMM,SSC6,ABERDEEN NEW INDIA INV TRUST PLC,GB0006048770,0604877,DE,SHRS,GBX,TP_27,TM_44,GB,ANII,AB NEW INDIA,ORD 25P,N,750.0,3.0,10.0,2535.0,525982.0,21/06/2021
SSMM,SSC6,SCHRODER UK MID CAP FD PLC,GB0006108418,0610841,DE,SHRS,GBX,TP_27,TM_44,GB,SCP,SCHRODER UK M&S,ORD 25P,N,750.0,3.0,10.0,781.0,510256.0,04/12/2017
SSMM,SSC6,NORTH ATLANTIC SMALL CO INV TST PLC,GB0006439003,0643900,DE,SHRS,GBX,TP_27,TM_44,GB,NAS,NORTH ATL.SMLR,ORD 5P,N,100.0,3.0,10.0,1557.0,714375.0,20/12/2021
SSMM,SSC6,SCOTTISH INV TST PLC,GB0007826091,0782609,DE,SHRS,GBX,TP_27,TM_45,GB,SCIN,SCOT.INV.TST.,ORD 25P,N,500.0,3.0,10.0,10858.0,1148917.0,21/06/2021
SSMM,SSC6,BAILLIE GIFFORD UK GROWTH TRUST PLC,GB0007913485,0791348,DE,SHRS,GBX,TP_27,TM_45,GB,BGUK,BAILLIE GIFFORD,ORD 25P,N,2000.0,3.0,10.0,0.0,1180496.0,26/05/2021
SSMM,SSC6,SCHRODER INCOME GROWTH FUND PLC,GB0007915860,0791586,DE,SHRS,GBX,TP_27,TM_44,GB,SCF,SCHRODER INC.,ORD 10P,N,1000.0,3.0,10.0,114.0,231523.0,15/08/2017
SSMM,SSC6,VALUE AND INDEXED PROP INC TRUST,GB0008484718,0848471,DE,SHRS,GBX,TP_27,TM_44,GB,VIP,VALUE & INDEX,ORD 10P,N,2000.0,3.0,10.0,0.0,129188.0,27/01/2021
SSMM,SSC6,HENDERSON HIGH INCOME TRUST PLC,GB0009580571,0958057,DE,SHRS,GBX,TP_27,TM_44,GB,HHI,HEND.HIGH INC,ORD 5P,N,2000.0,3.0,10.0,3275.0,312422.0,15/08/2017
SSMM,SSC6,BMO PRIVATE EQUITY TRUST PLC,GB0030738271,3073827,DE,SHRS,GBX,TP_27,TM_44,GB,BPET,BMO PRIV. ORD,ORD 1P,N,1000.0,3.0,10.0,1352.0,442237.0,20/09/2021
SSMM,SSC6,JPMORGAN RUSSIAN SECS PLC,GB0032164732,3216473,DE,SHRS,GBX,TP_27,TM_44,GB,JRS,JPMORGAN RUS,ORD 1P,N,2000.0,3.0,10.0,3983.0,606333.0,15/08/2017
SSMM,SSC6,EP GLOBAL OPPORTUNITIES TRUST PLC,GB0033862573,3386257,DE,SHRS,GBX,TP_27,TM_44,GB,EPG,EP GLOBAL,ORD 1P,N,1000.0,3.0,10.0,91.0,157766.0,15/08/2017
SSMM,SSC6,STANDARD LIFE INV PROP INC TST LD,GB0033875286,3387528,DE,SHRS,GBX,TP_27,TM_45,GB,SLI,STD LFE IN PTY,ORD 1P,N,5000.0,3.0,10.0,11253.0,779093.0,20/09/2021
SSMM,SSC6,BMO REAL ESTATE INVESTMENTS LIMITED,GB00B012T521,B012T52,DE,SHRS,GBX,TP_27,TM_44,GB,BREI,BMO REAL EST,ORD 1P,N,5000.0,3.0,10.0,5575.0,428331.0,29/04/2019
SSMM,SSC6,SCHRODER REAL ESTATE INV. TST. LD,GB00B01HM147,B01HM14,DE,SHRS,GBX,TP_27,TM_45,GB,SREI,SCHRODER REAL,ORD SHS NPV,N,10000.0,3.0,10.0,9241.0,561047.0,20/09/2021
SSMM,SSC6,BLACKROCK GREATER EURO INV TST PLC,GB00B01RDH75,B01RDH7,DE,SHRS,GBX,TP_27,TM_45,GB,BRGE,BLACKROCK GREAT,ORD 0.1P,N,750.0,3.0,10.0,5348.0,1537032.0,15/08/2017
SSMM,SSC6,SECURITIES TRUST OF SCOTLAND PLC,GB00B09G3N23,B09G3N2,DE,SHRS,GBX,TP_27,TM_44,GB,STS,SECS.SCOTLAND,RED ORDS 1P,N,2000.0,3.0,10.0,590.0,359449.0,15/08/2017
SSMM,SSC6,STRATEGIC EQUITY CAPITAL PLC,GB00B0BDCB21,B0BDCB2,DE,SHRS,GBX,TP_27,TM_44,GB,SEC,STRATEGIC EQTY,ORD 10P,N,1500.0,3.0,10.0,1094.0,466864.0,21/03/2022
SSMM,SSC6,PICTON PROPERTY INCOME LD,GB00B0LCW208,B0LCW20,IE,SHRS,GBX,TP_27,TM_45,GG,PCTN,PICTON PROP,ORD NPV,N,5000.0,3.0,10.0,364791.0,1106579.0,04/12/2017
SSMM,SSC6,LAMPRELL PLC,GB00B1CL5249,B1CL524,IE,SHRS,GBX,TP_27,TM_44,IM,LAM,LAMPRELL,ORD 5P,N,15000.0,3.0,10.0,37826.0,356174.0,20/12/2021
SSMM,SSC6,INVESCO SELECT TRUST PLC,GB00B1DPVL60,B1DPVL6,DE,SHRS,GBX,TP_27,TM_44,GB,IVPU,INVESCO SEL. UK,UK EQTY SHS 1P,N,1500.0,3.0,10.0,1489.0,332916.0,28/04/2021
SSMM,SSC6,INVESCO PERPETUAL UK SMLR CO IT PLC,GB00B1FL3C76,B1FL3C7,DE,SHRS,GBX,TP_27,TM_44,GB,IPU,INVESCO PERP UK,ORD 20P,N,750.0,3.0,10.0,3830.0,375827.0,15/08/2017
SSMM,SSC6,CQS NEW CITY HIGH YIELD FUND LD,JE00B1LZS514,B1LZS51,IE,SHRS,GBX,TP_27,TM_44,JE,NCYF,CQS NEW C.H.Y.F,ORD NPV,N,10000.0,3.0,10.0,598.0,570637.0,15/05/2018
SSMM,SSC6,STV GROUP PLC,GB00B3CX3644,B3CX364,DE,SHRS,GBX,TP_27,TM_44,GB,STVG,STVG,ORD 50P,N,1500.0,3.0,10.0,4523.0,244103.0,21/12/2020
SSMM,SSC6,DIVERSE INCOME TRUST (THE) PLC,GB00B65TLW28,B65TLW2,DE,SHRS,GBX,TP_27,TM_44,GB,DIVI,DIVERSE INC,ORD 0.1P,N,5000.0,3.0,10.0,0.0,736431.0,04/12/2017
SSMM,SSC6,STARWOOD EUROPEAN REAL EST FIN LD,GG00B79WC100,B79WC10,IE,SHRS,GBX,TP_27,TM_44,GG,SWEF,STARWOOD EUR,ORD NPV,N,5000.0,3.0,10.0,5409.0,491702.0,15/08/2017
SSMM,SSC6,TWENTYFOUR INCOME FUND LIMITED,GG00B90J5Z95,B90J5Z9,IE,SHRS,GBX,TP_27,TM_44,GG,TFIF,TWENTYFOUR INC,ORD RED 1P,N,3000.0,3.0,10.0,3889.0,1095787.0,15/08/2017
SSMM,SSC6,BLUEFIELD SOLAR INCOME FUND LIMITED,GG00BB0RDB98,BB0RDB9,IE,SHRS,GBX,TP_27,TM_44,GG,BSIF,BLUEFIELD SOLAR,ORD NPV,N,3000.0,3.0,10.0,456927.0,845269.0,15/08/2017
SSMM,SSC6,ABERDEEN NEW DAWN INV TST PLC,GB00BBM56V29,BBM56V2,DE,SHRS,GBX,TP_27,TM_44,GB,ABD,ABDN.NW.DWN,ORD 5P,N,1500.0,3.0,10.0,445.0,382422.0,15/08/2017
SSMM,SSC6,PALACE CAPITAL PLC,GB00BF5SGF06,BF5SGF0,DE,SHRS,GBX,TP_27,TM_44,GB,PCA,PALACE CAPITAL,ORD 10P,N,1500.0,3.0,10.0,14791.0,158036.0,24/09/2018
SSMM,SSC6,FORESIGHT SOLAR FUND LD,JE00BD3QJR55,BD3QJR5,IE,SHRS,GBX,TP_27,TM_45,JE,FSFL,FORESIGHT SOLAR,ORD NPV,N,3000.0,3.0,10.0,37866.0,1325045.0,20/09/2021
SSMM,SSC6,TWENTYFOUR SELECT MONTHLY INCOME FD,GG00BJVDZ946,BJVDZ94,IE,SHRS,GBX,TP_27,TM_44,GG,SMIF,TWENTYFOUR SEL,ORD 1P,N,3000.0,3.0,10.0,0.0,386902.0,31/05/2018
SSMM,SSC6,RM PLC,GB00BJT0FF39,BJT0FF3,DE,SHRS,GBX,TP_27,TM_44,GB,RM.,RM,ORD 2 2/7P,N,2000.0,3.0,10.0,8812.0,109702.0,21/09/2020
SSMM,SSC6,JLEN ENVIRONMENTAL ASSETS GROUP LTD,GG00BJL5FH87,BJL5FH8,IE,SHRS,GBX,TP_27,TM_45,GG,JLEN,JLEN ENV,ORD NPV,N,3000.0,3.0,10.0,56959.0,1426073.0,20/09/2021
SSMM,SSC6,NEXTENERGY SOLAR FUND LIMITED,GG00BJ0JVY01,BJ0JVY0,IE,SHRS,GBX,TP_27,TM_45,GG,NESF,NEXTENERGY SOL.,RED ORD NPV,N,5000.0,3.0,10.0,23504.0,1302359.0,20/09/2021
SSMM,SSC6,RIVER AND MERCANTILE GROUP PLC,GB00BLZH7X42,BLZH7X4,DE,SHRS,GBX,TP_27,TM_44,GB,RIV,RIVER MER,ORD GBP0.003,N,1500.0,3.0,10.0,0.0,271113.0,21/12/2020
SSMM,SSC6,VPC SPECIALTY LENDING INVESTMENTS,GB00BVG6X439,BVG6X43,DE,SHRS,GBX,TP_27,TM_44,GB,VSL,VPC SPECIALTY,ORD GBP0.01,N,5000.0,3.0,10.0,49529.0,362682.0,22/03/2021
SSMM,SSC6,AEW UK REIT PLC,GB00BWD24154,BWD2415,DE,SHRS,GBX,TP_27,TM_45,GB,AEWU,AEW UK REIT,ORD GBP0.01,N,5000.0,3.0,10.0,7248.0,541363.0,20/12/2021
SSMM,SSC6,SCHRODER EUROPEAN REIT PLC,GB00BY7R8K77,BY7R8K7,DE,SHRS,GBX,TP_27,TM_44,GB,SERE,SCHRODER EUR.R,ORD GBP0.10,N,5000.0,3.0,10.0,4343.0,215769.0,15/08/2017
SSMM,SSC6,JPMORGAN GLOBAL GWTH & INC PLC,GB00BYMKY695,BYMKY69,DE,SHRS,GBX,TP_27,TM_45,GB,JGGI,JPMORG.GBL.G&I,ORD 5P,N,1000.0,3.0,10.0,0.0,1332718.0,26/02/2020
SSMM,SSC6,IMPACT HEALTHCARE REIT PLC,GB00BYXVMJ03,BYXVMJ0,DE,SHRS,GBX,TP_27,TM_45,GB,IHR,IMPACT HEALTH,ORD 1P,N,5000.0,3.0,10.0,47780.0,696523.0,22/06/2020
SSMM,SSC6,HENDERSON DIVERSIFIED INC TST PLC,GB00BF03YC36,BF03YC3,DE,SHRS,GBX,TP_27,TM_44,GB,HDIV,HENDERSON DIV,ORD 1P,N,5000.0,3.0,10.0,0.0,421163.0,27/04/2017
SSMM,SSC6,ABERFORTH SPLIT LEVEL INCOME TRUST,GB00BYPBD394,BYPBD39,DE,SHRS,GBX,TP_27,TM_44,GB,ASIT,ABERFORTH SPLI.,ORD 1P,N,5000.0,3.0,10.0,0.0,240471.0,03/07/2017
SSMM,SSC6,RESIDENTIAL SECURE INCOME PLC,GB00BYSX1508,BYSX150,DE,SHRS,GBX,TP_27,TM_44,GB,RESI,RESIDENTIAL SEC,ORD GBP0.01,N,3000.0,3.0,10.0,5884.0,278732.0,21/12/2020
SSMM,SSC6,ABRDN EUROPEAN LOGISTICS INCOME PLC,GB00BD9PXH49,BD9PXH4,DE,SHRS,GBX,TP_27,TM_45,GB,ASLI,ABRDN EURO LOG,ORD 1P,N,3000.0,3.0,10.0,49628.0,931365.0,07/01/2022
SSMM,SSC6,SLF REALISATION FUND LIMITED,GG00BFXYHJ13,BFXYHJ1,IE,SHRS,GBX,TP_27,TM_44,GG,SLFX,SLF REALISATION,C SHS NPV,N,30000.0,3.0,10.0,488.0,83965.0,02/12/2021
SSMM,SSC6,FUNDING CIRCLE HOLDINGS PLC,GB00BG0TPX62,BG0TPX6,DE,SHRS,GBX,TP_27,TM_45,GB,FCH,FUNDING CIRCLE,ORD 0.1P,N,5000.0,3.0,10.0,1079769.0,539913.0,21/03/2022
SSMM,SSC6,OCTOPUS RENEWABLES INFRASTRUCTURE T,GB00BJM02935,BJM0293,DE,SHRS,GBX,TP_27,TM_45,GB,ORIT,OCTOPUS RENEW.,ORD 1P,N,3000.0,3.0,10.0,10005.0,946233.0,22/03/2021
SSMM,SSC6,HOME REIT PLC,GB00BJP5HK17,BJP5HK1,DE,SHRS,GBX,TP_27,TM_45,GB,HOME,HOME REIT,ORD GBP0.01,N,3000.0,3.0,10.0,55801.0,1887806.0,21/12/2020
SSMM,SSC6,VH GLOBAL SUSTAINABLE ENERGY OPPORT,GB00BNKVP754,BNKVP75,DE,SHRS,GBX,TP_27,TM_44,GB,GSEO,VH GLOBAL SUST.,ORD 1P,N,3000.0,3.0,10.0,7043.0,583368.0,21/06/2021
